L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Specification,About
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Nursery Pot - 8 Inch, Brown, 8.5 x 7 x 7","Natures Plus Nursery Brown Pot is the most general nursery pot sizes used in the industry. A variety of flowers, shrubs and trees can be found in this pot size. It is extremely light, they cost less and moulded for strength and durability, has a strong lip so simply picked up and then moved. The bottom is engineered to stay upright and still provide incredible drainage for great root growth.",8.5 x 7 x 7,pcs,8.5 x 7 x 7,1,1,70,70,"K R Enterprises,No.356,Chintan Arcade,Bagalure Main Road ,Sathanur,Yelahanka,Bangalore-562149",India,['40209686'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209686_1-natures-plus-nursery-pot-8-inch-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209686-2_1-natures-plus-nursery-pot-8-inch-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is made from high-quality durable material.
2. It is suitable for indoor as well as outdoor use.
3. It comes in different size and colour. Great to decorate your house, office, etc.",1. Use for any kind of indoor and outdoor plants to soil.,"['EAN Code: 40209686', 'Manufactured & Marketed By: K R Enterprises,No.356,Chintan Arcade,Bagalure Main Road ,Sathanur,Yelahanka,Bangalore-562149', 'Country of Origin: India', '","K R Enterprises,No.356,Chintan Arcade,Bagalure Main Road ,Sathanur,Yelahanka,Bangalore-562149",-,-,-,-,-,-,"1. Material: Plastic.
2. Features: The pots are ideal to keep your nursery plants indoors and outdoors to enhance your home d©cor, the perfect gift for gardeners of all levels, widely used in nursery as well as for home gardening, to keep in lawn garden balcony indoor-outdoor roof.
3. Type: Pot.
4. Colour: Brown.
5. Brand: Natures Plus.",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Nursery Pot - Black, 1 pc","Nursery Pot Black is manufactured from quality plastic materials and additives for strength and durability. Available in a range of sizes, suiting requirements of general households to adding greenery to common spaces of large commercial establishments and also catering to the needs of gardening enthusiasts and landscaping professionals.",1 pc,pcs,1 pc,1,1,150,139,"K.R.Enterprises, #10,Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,",India,['400090741'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40009074_2-natures-plus-nursery-pot-black.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 400090741', 'Country of origin: India', 'Manufacturer Name & : K.R.Enterprises, #10,Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,', '",-,-,-,"Simple yet smart design.
Ideal for indoor & outdoor for natural and artificial plants.",-,-,-,"Dimension : Open Dia 30 cm,
Bottom: Dia 22.5 cm,
Height: 26 cm",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Nursery Pot - Black, 1 pc","Nursery Pot Black is manufactured from quality plastic materials and additives for strength and durability. Available in a range of sizes, suiting requirements of general households to adding greenery to common spaces of large commercial establishments and also catering to the needs of gardening enthusiasts and landscaping professionals.",1 pc,pcs,1 pc,1,1,150,139,"K.R.Enterprises, #10,Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,",India,['400090741'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40009074_2-natures-plus-nursery-pot-black.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 400090741', 'Country of origin: India', 'Manufacturer Name & : K.R.Enterprises, #10,Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,', '",-,-,-,"Simple yet smart design.
Ideal for indoor & outdoor for natural and artificial plants.",-,-,-,"Dimension : Open Dia 30 cm,
Bottom: Dia 22.5 cm,
Height: 26 cm",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Nursery Pot - Black, 1 pc","Nursery Pot Black is manufactured from quality plastic materials and additives for strength and durability. Available in a range of sizes, suiting requirements of general households to adding greenery to common spaces of large commercial establishments and also catering to the needs of gardening enthusiasts and landscaping professionals.",1 pc,pcs,1 pc,1,1,110,105,"K.R.Enterprises, #10,Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,",India,['40009073'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40009073_2-natures-plus-nursery-pot-black.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40009073', 'Country of origin: India', 'Manufacturer Name & : K.R.Enterprises, #10,Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,', '",-,-,-,-,-,-,-,"Dimension : Open Dia 23.5 cm,
Bottom : Dia 16.5 cm,
Height : 21 cm",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Nursery Pot - Brown, 3 pcs","KR Nursery Pot Brown is manufactured from quality plastic materials and additives for strength and durability. Available in a range of sizes, suiting requirements of general households to adding greenery to common spaces of large commercial estabishments and also cateringto the needs of gardening enthusiats and landscaping professionals.",3 pcs,pcs,3 pcs,3,1,180,169,"K.R.Enterprises, #10,Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,",India,['40009079'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40009079_2-natures-plus-nursery-pot-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40009079', 'Country of origin: India', 'Manufacturer Name & : K.R.Enterprises, #10,Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,', '",-,-,-,Simple yet smart design. Ideal for indoor & outdoor for natural and artificial plants.,-,-,-,"Dimension:
Open Dia 19.5 cm,
Bottom Dia 16.8 cm,
Height 17.5 cm",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Nursery Pot - Brown, 6 pcs","KR Nursery Brown Pot is the most general nursery pot sizes used in the industry. A variety of flowers, shrubs and trees can be found in this pot size. It is extremely light, they cost less and molded for strength and durability, has a strong lip so simply picked up and then moved. Bottom is engineered to stay upright and still provide incredible drainage for great root growth.",6 pcs,pcs,6 pcs,6,1,210,199,NATURES PLUS,India,['40009078'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40009078_2-natures-plus-nursery-pot-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40009078', 'Country of origin: India', '",-,-,-,Simple yet smart design. Ideal for indoor & outdoor for natural and artificial plants.,-,-,-,"Dimension :
Open Dia 17 cm,
Bottom Dia 13.5 cm,
Height 14 cm",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Organic Fertiliser, 5 Kg","Benefits form using manner: Provides excellent fertility, Enables the soil to loosen and provides good aeration, As the roots to penetrate easily and develop quickly, Does not cause plant burns, Safe for Humans and Pets as it does not contain harmful salts, Good soil conditioner with excellent water retention capabilities, Promotes growth and keeps the plant looking fresh and healthy always.",5 Kg,Kg,5 Kg,1,1,225,215,NATURES PLUS,India,['8906089730017'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40008672_3-natures-plus-organic-fertiliser.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40008672-2_1-natures-plus-organic-fertiliser.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Natures Plus Organic Fertilizer Nutrient Composition: Nitrogen-n 1.3-1.8, Potassium-k 1.45, Phosphorous-p 1.3-2.1, Ph 7.88, Calcium-ca 3.2, Sulphur-s 0.76, Maganese-mg 0.32, Iron-fe 1.00, Zinc-zn 110mg, Magnesium-mn 36.2mg, Copper-cu 5mg, Contents: A Very Unique Mixture Of Composted Oil Cakes Of Groundnut, Castor, Pongamia And Sunflower, A Rich Blend Of Goat, Sheep, Poultry And Farmyard Manure In Required Proportion, Combination Of These Helpful For Bacteria And Fungus-like Rhizobium, Trichoderma Viride, Phospo-bacteria And Pseudomonas, Other Blends Include Fish Water, Coconut Water, Panchagavya, Bonemeal, Sugarcane And Vermicompost.",-,"For all Indore Plant, Outdoor Plants, Fruit-bearing trees and vegetable gardening Maintaining terrace gardening, Bonsal plants, Lawns, Apply 1-2 inch below or in rows or in rings on the surface of the plant, After Application water essential.","[{'EAN Code': '8906089730017'}, {'Country of origin': 'India'}, {'Manfacturer Name & ': 'Global Coirs & Eggs, # 515 W, J N patty Villipalayam (po) Paramathi velur (TK) Namakkal - 637207, Tamilnadu India'}, {'Marketed by': 'K.R.Enterprises, #10, Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,'}]","K.R.Enterprises, #10, Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,",-,-,-,-,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Organic Fertiliser, 5 Kg","Benefits form using manner: Provides excellent fertility, Enables the soil to loosen and provides good aeration, As the roots to penetrate easily and develop quickly, Does not cause plant burns, Safe for Humans and Pets as it does not contain harmful salts, Good soil conditioner with excellent water retention capabilities, Promotes growth and keeps the plant looking fresh and healthy always.",5 Kg,Kg,5 Kg,1,1,225,215,NATURES PLUS,India,['8906089730017'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40008672_3-natures-plus-organic-fertiliser.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40008672-2_1-natures-plus-organic-fertiliser.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Natures Plus Organic Fertilizer Nutrient Composition: Nitrogen-n 1.3-1.8, Potassium-k 1.45, Phosphorous-p 1.3-2.1, Ph 7.88, Calcium-ca 3.2, Sulphur-s 0.76, Maganese-mg 0.32, Iron-fe 1.00, Zinc-zn 110mg, Magnesium-mn 36.2mg, Copper-cu 5mg, Contents: A Very Unique Mixture Of Composted Oil Cakes Of Groundnut, Castor, Pongamia And Sunflower, A Rich Blend Of Goat, Sheep, Poultry And Farmyard Manure In Required Proportion, Combination Of These Helpful For Bacteria And Fungus-like Rhizobium, Trichoderma Viride, Phospo-bacteria And Pseudomonas, Other Blends Include Fish Water, Coconut Water, Panchagavya, Bonemeal, Sugarcane And Vermicompost.",-,"For all Indore Plant, Outdoor Plants, Fruit-bearing trees and vegetable gardening Maintaining terrace gardening, Bonsal plants, Lawns, Apply 1-2 inch below or in rows or in rings on the surface of the plant, After Application water essential.","[{'EAN Code': '8906089730017'}, {'Country of origin': 'India'}, {'Manfacturer Name & ': 'Global Coirs & Eggs, # 515 W, J N patty Villipalayam (po) Paramathi velur (TK) Namakkal - 637207, Tamilnadu India'}, {'Marketed by': 'K.R.Enterprises, #10, Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,'}]","K.R.Enterprises, #10, Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,",-,-,-,-,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Organic Pesticide, Fungicide & Miticide, 300 ml","BioFarm Organic PE-FU-MI 3 in 1 Controls aphids, whiteflies and other insect pests, Fungicide Controls black spot, rust and powdery mildew, Miticide Controls Spider mite, Complex interacts of natural minerals decaying organic matters and microbes take place to form inorganic minerals in the soil. Roots absorb mineral nutrients as ions in soil water, but you do need additional mineral elements for perfect plant growth. There are actually 20 mineral elements necessary or beneficial for plant growth, Carbon C, hydrogen H and oxygen O are supplied by air and water. The 6 Macronutrients required are nitrogen N, phosphorus P, Potassium K, calcium Ca, magnesium Mg, And Sulfur S.",300 ml,ml,300 ml,1,1,190,179,NATURES PLUS,India,['8906035065354'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40008609_2-natures-plus-organic-pesticide-fungicide-miticide.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Add one cap of a litre of water
Spray or sprinkle once a week
Do not pour concentrated
Have a nice and healthy plant baby.","['EAN Code: 8906035065354', 'Country of origin: India', 'Manfacturer Name &  : Global Coirs & Eggs, # 515 W, J N patty Villipalayam (po) Paramathi velur (TK) Namakkal - 637207, Tamilnadu India', 'Marketed by : K.R.Enterprises, #10, Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,', '","K.R.Enterprises, #10, Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,",-,-,-,-,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS PLANT MAGIC, 300 ml","BioFarm Organic Plant Magic:
Strong Fertilisation, Excellent Pollination Durable Cell wall Metabolism Blooming flowers & fruits perfect root growth, Complex interacts of natural minerals decaying organic matters and microbes take place to form inorganic minerals in the soil,
Roots absorb mineral nutrients as ions in soil water
But you do need additional mineral elements for perfect plant growth
There are actually 20 mineral elements necessary or beneficial for plant growth, Carbon C, hydrogen H and oxygen O are supplied by air and water,
The 6 Macronutrients required are nitrogen N, phosphorus P, Potassium K, calcium Ca, magnesium Mg, And Sulfur S.",300 ml,ml,300 ml,1,1,190,179,NATURES PLUS,India,['8908000398481'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40008612_2-natures-plus-biofarm-organic-plant-magic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Add one cap of a litre of water, Spray or sprinkle once a week,
Do not pour concentrated.
Have a nice and healthy plant baby.","['EAN Code: 8908000398481', 'Country of origin: India', 'Manfacturer Name &  : Global Coirs & Eggs, # 515 W, J N patty Villipalayam (po) Paramathi velur (TK) Namakkal - 637207, Tamilnadu India', 'Marketed by : K.R.Enterprises, #10, Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,', '","K.R.Enterprises, #10, Chandana layout , Srigandhana Kval, Sunkadakatte, Bangalore -560091,",-,-,-,-,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Plant Booster, 50 ml","Natures Plus Plant Booster extracts the nutrients from soil and supply to the plant, develop photosynthesis in plants, strengthen plant roots & support plant to tolerant to drought, helps to the retention of flowers & helps to get more flowering. It can be used for all crops. It helps keep the plants fresh and healthy.",50 ml,ml,50 ml,1,1,150,139,"K R Enterprises,No.356,Chintan Arcade,Bagalure Main Road ,Sathanur,Yelahanka,Bangalore-562149",India,['40209572'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209572_1-natures-plus-plant-booster.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209572-2_1-natures-plus-plant-booster.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209572-3_1-natures-plus-plant-booster.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209572-4_1-natures-plus-plant-booster.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209572-5_1-natures-plus-plant-booster.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It improves the immunity of plants & fight against diseases.
2. It helps the root to absorb maximum nutrients and water.","1. Shake well before use. Dilute plant booster in water as doses prescribed.
2. Use 5ml of plat booster into 1lt of water and spray on the entire plant.
3. Plant booster can be used with all pesticides, fungicides and neem oil & liquid fertilizer.","['EAN Code: 40209572', 'Manufactured & Marketed By: K R Enterprises,No.356,Chintan Arcade,Bagalure Main Road ,Sathanur,Yelahanka,Bangalore-562149', 'Country of Origin: India', '","K R Enterprises,No.356,Chintan Arcade,Bagalure Main Road ,Sathanur,Yelahanka,Bangalore-562149",-,-,-,-,-,-,"1. Material: Humic Acid, Amino Acids, Citric Acids, Fulvic Acids, Saccharides, Vitamin B1, B2, B6, Nicotinic Acid, Glucose, Fructose, N.P.K., Dissolving Agents.
2. Capacity: 50 ml.
3. Features: Type:
4. Brand: Natures Plus.",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,NATURES PLUS,"NATURES PLUS Planter 007 - Brown, Durable, Longlasting, 2 pcs","Natures Plus Planter are attractively designed pots made of durable and study materials, lightweight and safe around kids or lively animals. It is best suitable for both indoor uses like bedrooms, living room, office desk, dining table and as well as outdoor use like a terrace, kitchen garden, etc. The plant pot will add a brightening touch to your garden.",2 pcs,pcs,2 pcs,2,1,90,85,"K R ENTERPRISES, # 356,Chintan Arcade, Bagalur Main Road, Balaji Layout, Sathanur-5620149",India,['40291438'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40291438_1-natures-plus-planter-007-brown-durable-longlasting.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40291438-2_1-natures-plus-planter-007-brown-durable-longlasting.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Durable and study material.
2. Light weight and easy to handle.
3. Suitable for both indoor and outdoors.","1. Ideal for herbs, succulent, indoor and outdoor plants both real and artificial.
2. Decorate your home balcony, table top, window sills, kitchen garden, and office desk and anywhere as a decor.","['EAN Code: 40291438', 'Manufacturer Name & Marketed by :K R ENTERPRISES, # 356,Chintan Arcade, Bagalur Main Road, Balaji Layout, Sathanur-5620149', 'Country of Origin:India', '","K R ENTERPRISES, # 356,Chintan Arcade, Bagalur Main Road, Balaji Layout, Sathanur-5620149",-,-,-,-,-,-,"1. Brand :- NATURES PLUS.
2. Type :- Planter.
3. Material :- Plastic.
4. Colour :- Brown.
5. Dimensions in mm (LXWXH) :- 180X180X150
6. Shape :- Round.
7. Design :- Round.
8. Diameter :- 7 inch.
9. Package Content :- Set of 2.",-
