L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Specification
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Milky Mist,"Milky Mist Table Butter - Salted, Instant Nutritional Boost, Rich Creamy Texture, 500 g Carton",Milky Mist provides salted Table Butter which is used for day-to-day use. Milky Mist butter is widely used in various cooking & bakery applications.,500 g Carton,g,500 g Carton,1,1,350,335,Milky Mist Dairy Foods Private Limited,India,['40003154'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40003154_5-milky-mist-table-butter-salted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003154-2_5-milky-mist-table-butter-salted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003154-3_5-milky-mist-table-butter-salted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003154-4_5-milky-mist-table-butter-salted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003154-5_5-milky-mist-table-butter-salted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003154-6_2-milky-mist-table-butter-salted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003154-7_2-milky-mist-table-butter-salted.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40003154', 'Country Of Origin: India', 'Manufactured & Marketed by: Milky Mist Dairy Foods Private Limited', 'Best before __PSL__days from the date of delivery', '",Milky Mist Dairy Foods Private Limited,-,-,-,-,Milk Fat and Iodised Salt,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Milky Mist,"Milky Mist Table Butter - Salted, Pasteurised, Rich, Creamy, 100 g","Now get to experience the texture of real butter. Milky Mist brings to you the delicious Table Butter. The speciality of this table butter is that it is salted. The ingredients used to make this butter are of top-notch quality. The butter is processed in a safe food-grade environment. Milky Mist is known for its rich, creamy butter which is excellent in taste with superb spreadability even after refrigeration. It is a completely vegetarian product. Get a pack today and make your meal even more buttery!",100 g,g,100 g,1,1,72,67,"MilkyMist Dairy Food Pvt Ltd-PERUNDURAI TALUK, Erode, Tamil Nadu, 638057 .",India,['40267423'],['10017042003192'],https://datalabs.siva3.io/image/Eunimart_groceries_40267423_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267423-2_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267423-3_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267423-4_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267423-5_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267423-6_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267423-7_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267423-8_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267423-9_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40267423', 'Manufactured & Marketed by:MilkyMist Dairy Food Pvt Ltd-PERUNDURAI TALUK, Erode, Tamil Nadu, 638057 .', 'Fssai details:10017042003192', 'Country of Origin: India', 'Best before 17-07-2023', '","MilkyMist Dairy Food Pvt Ltd-PERUNDURAI TALUK, Erode, Tamil Nadu, 638057 .",-,-,-,-,Milk Fat And Iodized Salt Contains Permitted Natural Colour (Annatto),-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Milky Mist,"Milky Mist Table Butter - Salted, Pasteurised, Rich, Creamy, 200 g","Now get to experience the texture of real butter. Milky Mist brings to you the delicious Table Butter. The speciality of this table butter is that it is salted. The ingredients used to make this butter are of top-notch quality. The butter is processed in a safe food-grade environment. Milky Mist is known for its rich, creamy butter which is excellent in taste with superb spreadability even after refrigeration. It is a completely vegetarian product. Get a pack today and make your meal even more buttery!",200 g,g,200 g,1,1,140,132,"MilkyMist Dairy Food Pvt Ltd-PERUNDURAI TALUK, Erode, Tamil Nadu, 638057 .",India,['8904083300540'],['10017042003192'],https://datalabs.siva3.io/image/Eunimart_groceries_40267424_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267424-2_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267424-3_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267424-4_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267424-5_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267424-6_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267424-7_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267424-8_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40267424-9_1-milky-mist-table-butter-salted-pasteurised-rich-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904083300540', 'Manufactured & Marketed by:MilkyMist Dairy Food Pvt Ltd-PERUNDURAI TALUK, Erode, Tamil Nadu, 638057 .', 'Fssai details:10017042003192', 'Country of Origin: India', 'Best before 17-07-2023', '","MilkyMist Dairy Food Pvt Ltd-PERUNDURAI TALUK, Erode, Tamil Nadu, 638057 .",-,-,-,-,Milk Fat And Iodized Salt Contains Permitted Natural Colour (Annatto),-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Milky Mist,"Milky Mist Table Butter Chiplet - Instant Nutritional Boost, Rich Creamy Texture, 100 g (10 Units x 10 g each)","Milky Mist Pasteurised Butter Chiplet is a perfect match for all situations when you want to give an instant nutritional boost to your food. It enhances your overall food experience.
Our butter has an excellent flavour which acts as a carrier for savoury & dessert prepartion, Our butter goes easy for spread it, toast it and eat it on your own way",100 g (10 Units x 10 g each),g,100 g (10 Units x 10 g each),1,1,75,68,Milky Mist,India,['40218057'],['10017042003191'],https://datalabs.siva3.io/image/Eunimart_groceries_40218057_3-milky-mist-pasteurised-butter-chiplet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218057-2_3-milky-mist-pasteurised-butter-chiplet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218057-3_3-milky-mist-pasteurised-butter-chiplet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218057-4_3-milky-mist-pasteurised-butter-chiplet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218057-5_3-milky-mist-pasteurised-butter-chiplet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218057-6_1-milky-mist-pasteurised-butter-chiplet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218057-7_1-milky-mist-pasteurised-butter-chiplet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218057-8_1-milky-mist-pasteurised-butter-chiplet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218057-9_1-milky-mist-pasteurised-butter-chiplet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218057-10_1-milky-mist-pasteurised-butter-chiplet.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40218057', 'Country of origin: India', 'Sourced & Marketed by: Milky Mist Dairy Food Private Limited, Pattakaranapalayam Revenu Village, Perundurai Taluk, Erode District, Erode Tamilnadu.', 'FSSAI Number :10017042003191', 'Best before 31-08-2023', '","Milky Mist Dairy Food Private Limited, Pattakaranapalayam Revenu Village, Perundurai Taluk, Erode District, Erode Tamilnadu.",-,-,-,-,Milk Fat & Iodised Salt,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Milky Mist,"Milky Mist UHT Cream - Low Fat Dairy With 25% Milk Fat, 1 L","Milky Mist UHT Cream is the perfect finishing touch to add to your recipes. Milky Mist UHT Cream is a dairy-based cooking cream with multiple culinary uses. It can be added to dishes like Daal Makhani, Shahi Paneer, Tomato Soups, Pastas, Truffle, Ganache, Desserts, Italian Dishes and many more. It adds a creamy and subtle taste to all your dishes. It also thickens and enhances the consistency of the dishes. Discover an impressive range of milk, and milk products like curd, cream, flavoured yogurt and more from Milky Mist only on Big Basket.",1 L,L,1 L,1,1,320,290,"MilkyMist Dairy Food Pvt Ltd-PERUNDURAI TALUK, Erode, Tamil Nadu, 638057",India,['8904083300151'],['10017042003191'],https://datalabs.siva3.io/image/Eunimart_groceries_40286579_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40286579-2_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40286579-3_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40286579-4_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40286579-5_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40286579-6_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40286579-7_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40286579-8_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40286579-9_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40286579-10_1-milky-mist-uht-cream-low-fat-dairy-with-25-milk-fat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904083300151', 'FSSAI No: 10017042003191', 'Manufactured & Marketed by: MilkyMist Dairy Food Pvt Ltd-PERUNDURAI TALUK, Erode, Tamil Nadu, 638057', 'Country of origin: India', 'Best before 01-05-2023', '","MilkyMist Dairy Food Pvt Ltd-PERUNDURAI TALUK, Erode, Tamil Nadu, 638057",-,-,-,-,"Milk Solids, Water, Stabilizers (INS 1442, INS 412, INS 472e, INS 466, INS 407), Acidity regulator (INS 339 (i), INS 331 (fi)).
Contains Milk",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Mother Dairy,"Mother Dairy Cheese Slice, 200 g Pack","Mother Dairy presents yummy Cheese made from freshly collected cow's milk. With its great taste and creamy, soft texture lends itself well to be used in a variety of foods. It's made with calcium rich milk and each slice of Mother Dairy Cheese offers approximately 20% of a growing child's everyday Calcium requirement. It's made with calcium rich milk and each slice of Mother Dairy Cheese offers approximately 20% of a growing child's everyday Calcium requirement.
Perfect for making delicious sandwiches, burgers",200 g Pack,g,200 g Pack,1,1,140,140,"Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)",India,['30006998'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30006998_3-mother-dairy-cheese-slices.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 30006998', 'Country Of Origin: India', 'Manufacturer Name &  : Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)', 'Best before __PSL__days from the date of delivery', '",-,-,-,-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Mother Dairy,"Mother Dairy Cheese Slice, 2x200 g Multipack","Mother Dairy presents yummy Cheese made from freshly collected cow's milk. With its great taste and creamy, soft texture lends itself well to be used in a variety of foods. It's made with calcium rich milk and each slice of Mother Dairy Cheese offers approximately 20% of a growing child's everyday Calcium requirement. It's made with calcium rich milk and each slice of Mother Dairy Cheese offers approximately 20% of a growing child's everyday Calcium requirement.
Perfect for making delicious sandwiches, burgers",2x200 g Multipack,g,2x200 g Multipack,1,1,280,280,"Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)",India,['1222197'],-,https://datalabs.siva3.io/image/Eunimart_groceries_222197_1-mother-dairy-cheese-slice.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222197-2_1-mother-dairy-cheese-slice.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222197-3_1-mother-dairy-cheese-slice.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222197-4_1-mother-dairy-cheese-slice.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222197-5_1-mother-dairy-cheese-slice.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222197-6_1-mother-dairy-cheese-slice.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 1222197', 'Country Of Origin: India', 'Manufacturer Name &  : Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)', 'Best before __PSL__days from the date of delivery', '",-,-,-,-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Mother Dairy,"Mother Dairy Dahi - Made From Toned Milk, 200 g Cup","Mother Dairy Dahi 100% Natural The Taste of Real Dhai Provides Calcium Good for Strong Bones and Teeth, Supply Proteins Helps maintain active life and growth, Helps Digestion Supports digestive system in gut, Tastier and Healthier Everybody loves it.",200 g Cup,g,200 g Cup,1,1,25,25,"Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)",India,['8901648021537'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40004531_5-mother-dairy-dahi-made-from-toned-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004531-2_1-mother-dairy-dahi-made-from-toned-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004531-3_1-mother-dairy-dahi-made-from-toned-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004531-4_1-mother-dairy-dahi-made-from-toned-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004531-5_1-mother-dairy-dahi-made-from-toned-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004531-6_1-mother-dairy-dahi-made-from-toned-milk.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901648021537'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)'}]",-,-,-,-,-,"Ingredients: Milk, Water, Milk Solids and Lactic culture.",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Mother Dairy,"Mother Dairy Dahi - Made From Toned Milk, 400 g Cup","Mother Dairy Dahi Cup 100% Natural is a luscious, smooth and well set curd which gives you the flavor of Homemade curd with no the hassles of setting curd at home. Our curd is arranged using the best quality standards making it disinfected. It is regularly thick, reliable and natural lacking the use of any preservatives. It is complete from pasteurized standardized milk which contains 4.5 % milk fat and 10 % milk SNF.",400 g Cup,g,400 g Cup,1,1,50,50,"Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)",India,['8901648018186'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40004532_8-mother-dairy-dahi-made-from-toned-milk.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901648018186'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)'}]",-,-,-,-,-,"Milk, Water, Milk Solids and Lactic culture.",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Mother Dairy,"Mother Dairy Dailycious PP Curd, 400 g Pouch",Magic of goodness,400 g Pouch,g,400 g Pouch,1,1,34,34,"Dodla Dairy Limited, survey 321, 329 to 333, 337, 339, 346 & 348. Near petrol bunk, Gundrampally, chityala, Nalgonda, Telengana-508114",India,['40122182'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40122182_1-mother-dairy-dailycious-pp-curd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122182-2_1-mother-dairy-dailycious-pp-curd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122182-3_1-mother-dairy-dailycious-pp-curd.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40122182', 'Country Of Origin: India', 'Manufacturer name and address: Dodla Dairy Limited, survey 321, 329 to 333, 337, 339, 346 & 348. Near petrol bunk, Gundrampally, chityala, Nalgonda, Telengana-508114', 'Best to use for 4days from delivery date', '",-,-,-,-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Mother Dairy,"Mother Dairy Fruit Yoghurt - Mango, 100 g Cup","Mother Dairy Mango yoghurt is a delicious product, with generous helpings of fresh fruits blended in with thick, creamy, milk yoghurt. The all new fruit yoghurt is a good little break from whatever you may be doing.",100 g Cup,g,100 g Cup,1,1,33,33,"Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)",India,['8901648014843'],-,https://datalabs.siva3.io/image/Eunimart_groceries_298368_3-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_298368-2_1-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_298368-3_1-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_298368-4_1-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_298368-5_1-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_298368-6_1-mother-dairy-fruit-yoghurt-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8901648014843', 'Country Of Origin: India', 'Manufacturer Name &  : Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)', 'Best before 8 days from the date of delivery', '",-,-,-,-,-,"Milk and Milk Solids, Sugar, Mango pulp (4 %), Stabilizer (440) and Active lactic culture.
NUTRITIONAL FACTS
(per 100 g)Energy: 148 KcalProtein: 3.6 gCarbohydrate: 23.6 gSugar: 17.3 gFat: 4.3 gCalcium: 165 mg",-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-10,Mother Dairy,"Mother Dairy Fruit Yoghurt - Mango, 3x100 g Multipack","Mother Dairy Mango Yoghurt is a delicious product, with generous helpings of fresh fruits blended in with thick, creamy, milk yoghurt. The all new fruit yoghurt is a good little break from whatever you may be doing.",3x100 g Multipack,g,3x100 g Multipack,1,1,99,99,"Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)",India,['1207093'],-,https://datalabs.siva3.io/image/Eunimart_groceries_207093_2-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_207093-2_1-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_207093-3_1-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_207093-4_1-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_207093-5_1-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_207093-6_1-mother-dairy-fruit-yoghurt-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_207093-7_1-mother-dairy-fruit-yoghurt-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 1207093', 'Country of origin: India', 'Manufacturer Name &  : Mother Dairy Fruit & Vegetable Pvt Ltd, A-3, Sector-1, Noida, Uttar Pradesh- 201 301 (India)', 'Best before 8 days from the date of delivery', '",-,-,-,-,-,"Milk And Milk Solids, Sugar, Mango Pulp (4 %), Stabiliser (440) & Active Lactic Culture. (per 100 G) Energy: 148 Kcal Protein: 3.6 G Carbohydrate: 23.6 G Sugar: 17.3 G Fat: 4.3 G Calcium: 165 Mg",-
